ym:pv:watchID,ym:pv:URL,ym:pv:dateTime,version
5.200029047287972e+18,https://priem.mai.ru/orders/regulations/,2024-09-05 17:08:56,v2
5.200030569230238e+18,https://priem.mai.ru/contacts/,2024-09-05 17:09:02,v2
5.20003428826769e+18,https://priem.mai.ru/base/tuition-fees/,2024-09-05 17:09:16,v2
5.200038208359891e+18,https://priem.mai.ru/base/tuition-fees/,2024-09-05 17:09:31,v2
5.201118682244186e+18,https://priem.mai.ru/preoder/,2024-09-05 18:18:13,v2
5.200397591291363e+18,https://dzen.ru/a/Ywxq2Rqip16tUFeR,2024-09-05 17:32:22,v2
5.20039757397649e+18,https://dzen.ru/a/Ywxq2Rqip16tUFeR,2024-09-05 17:32:22,v2
5.200397571885892e+18,https://dzen.ru/a/Ywxq2Rqip16tUFeR,2024-09-05 17:32:22,v2
5.200401077354889e+18,https://dzen.ru/a/Ywxq2Rqip16tUFeR,2024-09-05 17:32:35,v2
5.201384094943937e+18,https://priem.mai.ru/articles/item.php?id=181639,2024-09-05 18:35:05,v2
4.164099822298333e+18,https://priem.mai.ru/list/,2024-07-21 23:26:20,v2
4.1641039625304146e+18,https://priem.mai.ru/list/,2024-07-21 23:26:35,v2
4.1637887742640133e+18,https://priem.mai.ru/list/,2024-07-21 23:06:33,v2
4.163794746123223e+18,https://priem.mai.ru/list/,2024-07-21 23:06:56,v2
4.16390552949778e+18,https://priem.mai.ru/list/,2024-07-21 23:13:59,v2
4.1639098333892444e+18,https://priem.mai.ru/list/,2024-07-21 23:14:15,v2
4.163737928902378e+18,https://priem.mai.ru/base/programs/informatika/,2024-07-21 23:03:19,v2
4.163742434007712e+18,https://priem.mai.ru/base/programs/informatika/,2024-07-21 23:03:36,v2
4.1640670033281024e+18,https://priem.mai.ru/rating/,2024-07-21 23:24:15,v2
4.1643314122910597e+18,https://priem.mai.ru/base/score/,2024-07-21 23:41:03,v2
4.1643399344981284e+18,https://priem.mai.ru/rating/,2024-07-21 23:41:36,v2
4.1642820623479603e+18,https://priem.mai.ru/results/orders/2024.php,2024-07-21 23:37:55,v2
4.1642828429150126e+18,https://priem.mai.ru/rating/,2024-07-21 23:37:58,v2
4.1642873620041564e+18,https://priem.mai.ru/rating/,2024-07-21 23:38:15,v2
4.164338287248933e+18,https://priem.mai.ru/results/orders/2024.php,2024-07-21 23:41:29,v2
4.1636034319514337e+18,https://priem.mai.ru/rating/,2024-07-21 22:54:46,v2
4.1636082997720515e+18,https://priem.mai.ru/rating/,2024-07-21 22:55:05,v2
4.164335526227477e+18,https://priem.mai.ru/base/score/,2024-07-21 23:41:19,v2
4.164436631018537e+18,https://priem.mai.ru/contacts/,2024-07-21 23:47:45,v2
